t, u
1.542452920529000044e+09,0.000000000000000000e+00
1.542452950529999971e+09,0.000000000000000000e+00
1.542452980529999971e+09,0.000000000000000000e+00
1.542453010530999899e+09,0.000000000000000000e+00
1.542453040530999899e+09,0.000000000000000000e+00
1.542453070532000065e+09,0.000000000000000000e+00
1.542453100532999992e+09,0.000000000000000000e+00
1.542453146326999903e+09,0.000000000000000000e+00
1.542453176326999903e+09,0.000000000000000000e+00
1.542453206328000069e+09,0.000000000000000000e+00
1.542453236328000069e+09,0.000000000000000000e+00
1.542453266328999996e+09,0.000000000000000000e+00
1.542453296329999924e+09,0.000000000000000000e+00
1.542453326329999924e+09,0.000000000000000000e+00
1.542453356331000090e+09,0.000000000000000000e+00
1.542453386331000090e+09,0.000000000000000000e+00
1.542453416332000017e+09,0.000000000000000000e+00
1.542453464634999990e+09,0.000000000000000000e+00
1.542453494635999918e+09,0.000000000000000000e+00
1.542453524637000084e+09,0.000000000000000000e+00
1.542453554637000084e+09,0.000000000000000000e+00
1.542453584637000084e+09,0.000000000000000000e+00
1.542453614637000084e+09,0.000000000000000000e+00
1.542453644638000011e+09,0.000000000000000000e+00
1.542453674638000011e+09,0.000000000000000000e+00
1.542453704638999939e+09,0.000000000000000000e+00
1.542453734638999939e+09,0.000000000000000000e+00
1.542453779171000004e+09,0.000000000000000000e+00
1.542453809171000004e+09,0.000000000000000000e+00
1.542453839171999931e+09,0.000000000000000000e+00
1.542453869173000097e+09,0.000000000000000000e+00
1.542453899173000097e+09,0.000000000000000000e+00
1.542453929174000025e+09,0.000000000000000000e+00
1.542453959174000025e+09,0.000000000000000000e+00
1.542453989174999952e+09,0.000000000000000000e+00
1.542454019174999952e+09,0.000000000000000000e+00
1.542454049176000118e+09,0.000000000000000000e+00
1.542454092444999933e+09,0.000000000000000000e+00
1.542454122444999933e+09,0.000000000000000000e+00
1.542454152446000099e+09,0.000000000000000000e+00
1.542454182447000027e+09,0.000000000000000000e+00
1.542454212447000027e+09,0.000000000000000000e+00
1.542454242447999954e+09,0.000000000000000000e+00
1.542454272447999954e+09,0.000000000000000000e+00
1.542454302448999882e+09,0.000000000000000000e+00
1.542454332448999882e+09,0.000000000000000000e+00
1.542454362450000048e+09,0.000000000000000000e+00
1.542454404493999958e+09,0.000000000000000000e+00
1.542454434493999958e+09,0.000000000000000000e+00
1.542454464494999886e+09,0.000000000000000000e+00
1.542454494494999886e+09,0.000000000000000000e+00
1.542454524496000051e+09,0.000000000000000000e+00
1.542454554496000051e+09,0.000000000000000000e+00
1.542454584496999979e+09,0.000000000000000000e+00
1.542454614496999979e+09,0.000000000000000000e+00
1.542454644497999907e+09,0.000000000000000000e+00
1.542454674499000072e+09,0.000000000000000000e+00
1.542454716059999943e+09,0.000000000000000000e+00
1.542454746059999943e+09,0.000000000000000000e+00
1.542454776059999943e+09,0.000000000000000000e+00
1.542454806061000109e+09,0.000000000000000000e+00
1.542454836062000036e+09,0.000000000000000000e+00
1.542454866062000036e+09,0.000000000000000000e+00
1.542454896062999964e+09,0.000000000000000000e+00
1.542454926062999964e+09,0.000000000000000000e+00
1.542454956063999891e+09,0.000000000000000000e+00
1.542454986063999891e+09,0.000000000000000000e+00
1.542455030461999893e+09,0.000000000000000000e+00
1.542455060461999893e+09,0.000000000000000000e+00
1.542455090461999893e+09,0.000000000000000000e+00
1.542455120463000059e+09,0.000000000000000000e+00
1.542455150463999987e+09,0.000000000000000000e+00
1.542455180463999987e+09,0.000000000000000000e+00
1.542455210464999914e+09,0.000000000000000000e+00
1.542455240464999914e+09,0.000000000000000000e+00
1.542455270466000080e+09,0.000000000000000000e+00
1.542455300466000080e+09,0.000000000000000000e+00
1.542455342539000034e+09,0.000000000000000000e+00
1.542455372539999962e+09,0.000000000000000000e+00
1.542455402539999962e+09,0.000000000000000000e+00
1.542455432540999889e+09,0.000000000000000000e+00
1.542455462542000055e+09,0.000000000000000000e+00
1.542455492542000055e+09,0.000000000000000000e+00
1.542455522542999983e+09,0.000000000000000000e+00
1.542455552545000076e+09,0.000000000000000000e+00
1.542455582545000076e+09,0.000000000000000000e+00
1.542455612546000004e+09,0.000000000000000000e+00
1.542455655167000055e+09,0.000000000000000000e+00
1.542455685167999983e+09,0.000000000000000000e+00
1.542455715168999910e+09,0.000000000000000000e+00
1.542455745170000076e+09,0.000000000000000000e+00
1.542455775170000076e+09,0.000000000000000000e+00
1.542455805171000004e+09,0.000000000000000000e+00
1.542455835171000004e+09,0.000000000000000000e+00
1.542455865173000097e+09,0.000000000000000000e+00
1.542455895174000025e+09,0.000000000000000000e+00
1.542455925174000025e+09,0.000000000000000000e+00
1.542455966851000071e+09,0.000000000000000000e+00
1.542455996851999998e+09,0.000000000000000000e+00
1.542456026851999998e+09,0.000000000000000000e+00
1.542456056852999926e+09,0.000000000000000000e+00
1.542456086852999926e+09,0.000000000000000000e+00
1.542456116854000092e+09,0.000000000000000000e+00
1.542456146855000019e+09,0.000000000000000000e+00
1.542456176855000019e+09,0.000000000000000000e+00
1.542456206857000113e+09,0.000000000000000000e+00
1.542456236858000040e+09,0.000000000000000000e+00
1.542456279686000109e+09,0.000000000000000000e+00
1.542456309687999964e+09,0.000000000000000000e+00
1.542456339688999891e+09,0.000000000000000000e+00
1.542456369688999891e+09,0.000000000000000000e+00
1.542456399690000057e+09,0.000000000000000000e+00
1.542456429690999985e+09,0.000000000000000000e+00
1.542456459690999985e+09,0.000000000000000000e+00
1.542456489691999912e+09,0.000000000000000000e+00
1.542456519691999912e+09,0.000000000000000000e+00
1.542456549693000078e+09,0.000000000000000000e+00
1.542456595690000057e+09,0.000000000000000000e+00
1.542456625690000057e+09,0.000000000000000000e+00
1.542456655690999985e+09,0.000000000000000000e+00
1.542456685690999985e+09,0.000000000000000000e+00
1.542456715691999912e+09,0.000000000000000000e+00
1.542456745693000078e+09,0.000000000000000000e+00
1.542456775693000078e+09,0.000000000000000000e+00
1.542456805694000006e+09,0.000000000000000000e+00
1.542456835694000006e+09,0.000000000000000000e+00
1.542456865694999933e+09,0.000000000000000000e+00
1.542456908569999933e+09,0.000000000000000000e+00
1.542456938571000099e+09,0.000000000000000000e+00
1.542456968572000027e+09,0.000000000000000000e+00
1.542456998572000027e+09,0.000000000000000000e+00
1.542457028572999954e+09,0.000000000000000000e+00
1.542457058575000048e+09,0.000000000000000000e+00
1.542457088575000048e+09,0.000000000000000000e+00
1.542457118575999975e+09,0.000000000000000000e+00
1.542457148575999975e+09,0.000000000000000000e+00
1.542457178578000069e+09,0.000000000000000000e+00
1.542457222022000074e+09,0.000000000000000000e+00
1.542457252022000074e+09,0.000000000000000000e+00
1.542457282023000002e+09,0.000000000000000000e+00
1.542457312023000002e+09,0.000000000000000000e+00
1.542457342023999929e+09,0.000000000000000000e+00
1.542457372025000095e+09,0.000000000000000000e+00
1.542457402025000095e+09,0.000000000000000000e+00
1.542457432026000023e+09,0.000000000000000000e+00
1.542457462026000023e+09,0.000000000000000000e+00
1.542457492026999950e+09,0.000000000000000000e+00
1.542457534947999954e+09,0.000000000000000000e+00
1.542457564947999954e+09,0.000000000000000000e+00
1.542457594948999882e+09,0.000000000000000000e+00
1.542457624948999882e+09,0.000000000000000000e+00
1.542457654950000048e+09,0.000000000000000000e+00
1.542457684950999975e+09,0.000000000000000000e+00
1.542457714950999975e+09,0.000000000000000000e+00
1.542457744951999903e+09,0.000000000000000000e+00
1.542457774951999903e+09,0.000000000000000000e+00
1.542457804953000069e+09,0.000000000000000000e+00
1.542457851581000090e+09,0.000000000000000000e+00
1.542457881581000090e+09,0.000000000000000000e+00
1.542457911582000017e+09,0.000000000000000000e+00
1.542457941582000017e+09,0.000000000000000000e+00
1.542457971582999945e+09,0.000000000000000000e+00
1.542458001582999945e+09,0.000000000000000000e+00
1.542458031584000111e+09,0.000000000000000000e+00
1.542458061584000111e+09,0.000000000000000000e+00
1.542458091585000038e+09,0.000000000000000000e+00
1.542458121585999966e+09,0.000000000000000000e+00
1.542458165276999950e+09,0.000000000000000000e+00
1.542458195278000116e+09,0.000000000000000000e+00
1.542458225278000116e+09,0.000000000000000000e+00
1.542458255279000044e+09,0.000000000000000000e+00
1.542458285279000044e+09,0.000000000000000000e+00
1.542458315279999971e+09,0.000000000000000000e+00
1.542458345279999971e+09,0.000000000000000000e+00
1.542458375280999899e+09,0.000000000000000000e+00
1.542458405282000065e+09,0.000000000000000000e+00
1.542458435282000065e+09,0.000000000000000000e+00
1.542458480585999966e+09,0.000000000000000000e+00
1.542458510585999966e+09,0.000000000000000000e+00
1.542458540586999893e+09,0.000000000000000000e+00
1.542458570586999893e+09,0.000000000000000000e+00
1.542458600588000059e+09,0.000000000000000000e+00
1.542458630588999987e+09,0.000000000000000000e+00
1.542458660588999987e+09,0.000000000000000000e+00
1.542458690589999914e+09,0.000000000000000000e+00
1.542458720589999914e+09,0.000000000000000000e+00
1.542458750591000080e+09,0.000000000000000000e+00
1.542458798200999975e+09,0.000000000000000000e+00
1.542458828201999903e+09,0.000000000000000000e+00
1.542458858201999903e+09,0.000000000000000000e+00
1.542458888203000069e+09,0.000000000000000000e+00
1.542458918203000069e+09,0.000000000000000000e+00
1.542458948203999996e+09,0.000000000000000000e+00
1.542458978204999924e+09,0.000000000000000000e+00
1.542459008204999924e+09,0.000000000000000000e+00
1.542459038206000090e+09,0.000000000000000000e+00
1.542459068206000090e+09,0.000000000000000000e+00
1.542459110066999912e+09,0.000000000000000000e+00
1.542459140068000078e+09,0.000000000000000000e+00
1.542459170068000078e+09,0.000000000000000000e+00
1.542459200069000006e+09,0.000000000000000000e+00
1.542459230069000006e+09,0.000000000000000000e+00
1.542459260069999933e+09,0.000000000000000000e+00
1.542459290071000099e+09,0.000000000000000000e+00
1.542459320071000099e+09,0.000000000000000000e+00
1.542459350072000027e+09,0.000000000000000000e+00
1.542459380072000027e+09,0.000000000000000000e+00
1.542459422078000069e+09,0.000000000000000000e+00
1.542459452078999996e+09,0.000000000000000000e+00
1.542459482078999996e+09,0.000000000000000000e+00
1.542459512079999924e+09,0.000000000000000000e+00
1.542459542081000090e+09,0.000000000000000000e+00
1.542459572081000090e+09,0.000000000000000000e+00
1.542459602082000017e+09,0.000000000000000000e+00
1.542459632082000017e+09,0.000000000000000000e+00
1.542459662082999945e+09,0.000000000000000000e+00
1.542459692082999945e+09,0.000000000000000000e+00
1.542459736957000017e+09,0.000000000000000000e+00
1.542459766957000017e+09,0.000000000000000000e+00
1.542459796957000017e+09,0.000000000000000000e+00
1.542459826957999945e+09,0.000000000000000000e+00
1.542459856959000111e+09,0.000000000000000000e+00
1.542459886959000111e+09,0.000000000000000000e+00
1.542459916960000038e+09,0.000000000000000000e+00
1.542459946960000038e+09,0.000000000000000000e+00
1.542459976960999966e+09,0.000000000000000000e+00
1.542460006960999966e+09,0.000000000000000000e+00
1.542460050671999931e+09,0.000000000000000000e+00
1.542460080671999931e+09,0.000000000000000000e+00
1.542460110673000097e+09,0.000000000000000000e+00
1.542460140673000097e+09,0.000000000000000000e+00
1.542460170674000025e+09,0.000000000000000000e+00
1.542460200674000025e+09,0.000000000000000000e+00
1.542460230674999952e+09,0.000000000000000000e+00
1.542460260674999952e+09,0.000000000000000000e+00
1.542460290674999952e+09,0.000000000000000000e+00
1.542460320674999952e+09,0.000000000000000000e+00
1.542460367450999975e+09,0.000000000000000000e+00
1.542460397451999903e+09,0.000000000000000000e+00
1.542460427451999903e+09,0.000000000000000000e+00
1.542460457453000069e+09,0.000000000000000000e+00
1.542460487453000069e+09,0.000000000000000000e+00
1.542460517453999996e+09,0.000000000000000000e+00
1.542460547453999996e+09,0.000000000000000000e+00
1.542460577454999924e+09,0.000000000000000000e+00
1.542460607456000090e+09,0.000000000000000000e+00
1.542460637456000090e+09,0.000000000000000000e+00
1.542460683115999937e+09,0.000000000000000000e+00
1.542460713115999937e+09,0.000000000000000000e+00
1.542460743117000103e+09,0.000000000000000000e+00
1.542460773117000103e+09,0.000000000000000000e+00
1.542460803118000031e+09,0.000000000000000000e+00
1.542460833118000031e+09,0.000000000000000000e+00
1.542460863119999886e+09,0.000000000000000000e+00
1.542460893121000051e+09,0.000000000000000000e+00
1.542460923121999979e+09,0.000000000000000000e+00
1.542460953121999979e+09,0.000000000000000000e+00
1.542460996694000006e+09,0.000000000000000000e+00
1.542461026694000006e+09,0.000000000000000000e+00
1.542461056694999933e+09,0.000000000000000000e+00
1.542461086694999933e+09,0.000000000000000000e+00
1.542461116697000027e+09,0.000000000000000000e+00
1.542461146697999954e+09,0.000000000000000000e+00
1.542461176697999954e+09,0.000000000000000000e+00
1.542461206698999882e+09,0.000000000000000000e+00
1.542461236700000048e+09,0.000000000000000000e+00
1.542461266700000048e+09,0.000000000000000000e+00
1.542461310331000090e+09,0.000000000000000000e+00
1.542461340331000090e+09,0.000000000000000000e+00
1.542461370331000090e+09,0.000000000000000000e+00
1.542461400332000017e+09,0.000000000000000000e+00
1.542461430332999945e+09,0.000000000000000000e+00
1.542461460332999945e+09,0.000000000000000000e+00
1.542461490334000111e+09,0.000000000000000000e+00
1.542461520334000111e+09,0.000000000000000000e+00
1.542461550335000038e+09,0.000000000000000000e+00
1.542461580335000038e+09,0.000000000000000000e+00
1.542461626198999882e+09,0.000000000000000000e+00
1.542461656200000048e+09,0.000000000000000000e+00
1.542461686200000048e+09,0.000000000000000000e+00
1.542461716200000048e+09,0.000000000000000000e+00
1.542461746200000048e+09,0.000000000000000000e+00
1.542461776200000048e+09,0.000000000000000000e+00
1.542461806200999975e+09,0.000000000000000000e+00
1.542461836201999903e+09,0.000000000000000000e+00
1.542461866201999903e+09,0.000000000000000000e+00
1.542461896203000069e+09,0.000000000000000000e+00
1.542461938273000002e+09,0.000000000000000000e+00
1.542461968273000002e+09,0.000000000000000000e+00
1.542461998273999929e+09,0.000000000000000000e+00
1.542462028275000095e+09,0.000000000000000000e+00
1.542462058275000095e+09,0.000000000000000000e+00
1.542462088276000023e+09,0.000000000000000000e+00
1.542462118276000023e+09,0.000000000000000000e+00
1.542462148276999950e+09,0.000000000000000000e+00
1.542462178276999950e+09,0.000000000000000000e+00
1.542462208278000116e+09,0.000000000000000000e+00
1.542462254841000080e+09,0.000000000000000000e+00
1.542462284841000080e+09,0.000000000000000000e+00
1.542462314841000080e+09,0.000000000000000000e+00
1.542462344842000008e+09,0.000000000000000000e+00
